timestamp,corr_sol_btc_168h,corr_sol_eth_168h,beta_sol_btc_168h,beta_sol_eth_168h
2024-02-13 13:00:00+00:00,0.681777220268266,0.6580775888140444,1.1364824637680193,1.116047374805145
2024-02-13 14:00:00+00:00,0.6985679749599052,0.6586842952535766,1.1398482941523302,1.1378807377340912
2024-02-13 15:00:00+00:00,0.6944907558559766,0.6610467751175271,1.126911306880109,1.1298001499457313
2024-02-13 16:00:00+00:00,0.6967340394488044,0.673975441881103,1.1411217500341782,1.145361332232414
2024-02-13 17:00:00+00:00,0.7026188594772103,0.6772154933722202,1.1543872896980958,1.1567951650726
2024-02-13 18:00:00+00:00,0.7053568137548778,0.6777430867329941,1.1599005403723568,1.1622123704680547
2024-02-13 19:00:00+00:00,0.7075343899603133,0.6684808484532904,1.155577391828877,1.134936793853917
2024-02-13 20:00:00+00:00,0.709537757968128,0.6715642075470699,1.15928752159721,1.1383019789003521
2024-02-13 21:00:00+00:00,0.7106082964548285,0.671805886687648,1.160439345457078,1.1383606368704675
2024-02-13 22:00:00+00:00,0.7095201273008935,0.6681328247158808,1.1622772836542623,1.135615968466885
2024-02-13 23:00:00+00:00,0.7089422753537578,0.6666058368823179,1.1596418936932733,1.1339609014316843
2024-02-14 00:00:00+00:00,0.7115182943064978,0.6688160041606469,1.1683773983892844,1.144204122792952
2024-02-14 01:00:00+00:00,0.7116241833199507,0.6681782723478634,1.1686017206448027,1.141748101012834
2024-02-14 02:00:00+00:00,0.7128190877371977,0.6675014748279515,1.1668908669678295,1.1348872224079145
2024-02-14 03:00:00+00:00,0.708767033408088,0.6642491871350178,1.1625864871102942,1.1297439114284349
2024-02-14 04:00:00+00:00,0.7098269755473028,0.6646674845249417,1.1637481905910096,1.1286226474249392
2024-02-14 05:00:00+00:00,0.7090420741492537,0.6671010930153082,1.1678476455306745,1.1349862006838762
2024-02-14 06:00:00+00:00,0.7075008279364522,0.6656550971221729,1.1671065964796754,1.1337687439029969
2024-02-14 07:00:00+00:00,0.7077178920097362,0.6660571861466978,1.1663478628226145,1.1337071860701806
2024-02-14 08:00:00+00:00,0.7115760340771604,0.6690530279500728,1.1393202118467494,1.0931078665938505
2024-02-14 09:00:00+00:00,0.7118608044697621,0.6709800717770666,1.1187012394722997,1.077450074836343
2024-02-14 10:00:00+00:00,0.7108789414140554,0.6644618376104825,1.1167576716055714,1.0722907519168063
2024-02-14 11:00:00+00:00,0.7104349126676167,0.6645293919390164,1.114275753544056,1.072821320522044
2024-02-14 12:00:00+00:00,0.7101132661695005,0.6633966576787027,1.1143716829871682,1.0671595081353022
2024-02-14 13:00:00+00:00,0.7052281928252394,0.6700875798209667,1.1265176111550212,1.089519268973945
2024-02-14 14:00:00+00:00,0.7062589844294407,0.6719230211225178,1.129925121089602,1.0932802711998373
2024-02-14 15:00:00+00:00,0.7103020122701017,0.6741740760088409,1.1325579092910427,1.0974476013889705
2024-02-14 16:00:00+00:00,0.7092872193415481,0.6735399075281688,1.1304756949537298,1.1083813460794556
2024-02-14 17:00:00+00:00,0.7101524671789411,0.6741840530900999,1.1354996833010154,1.1123742631741047
2024-02-14 18:00:00+00:00,0.7102856998620201,0.673092546242606,1.1333906604949415,1.11111536434897
2024-02-14 19:00:00+00:00,0.7101771374149023,0.674044807896057,1.1309120770726453,1.1097892706556112
2024-02-14 20:00:00+00:00,0.7062756097423012,0.6702349112149848,1.1334155276472417,1.104512614490147
2024-02-14 21:00:00+00:00,0.7209940241980309,0.7040443266562779,1.1316845530352913,1.1350716890244186
2024-02-14 22:00:00+00:00,0.7220274167311833,0.7049430939151259,1.1332211381364683,1.1358362276100136
2024-02-14 23:00:00+00:00,0.7225925734746441,0.7049629753325994,1.1356579282406771,1.1361981337966822
2024-02-15 00:00:00+00:00,0.7223073723669255,0.701015836395135,1.1299523344400866,1.1034914589221767
2024-02-15 01:00:00+00:00,0.7276026359879604,0.7062331230802046,1.1374007705364193,1.0931023965277087
2024-02-15 02:00:00+00:00,0.7274119935434173,0.7060255069998324,1.1364869726054123,1.0935383120842668
2024-02-15 03:00:00+00:00,0.7273971848513919,0.7063225794031736,1.1352567782190714,1.0920408831372141
2024-02-15 04:00:00+00:00,0.7290291473711369,0.7068666789612864,1.139388509390782,1.0972725556846905
2024-02-15 05:00:00+00:00,0.7317838361744372,0.7084532835957651,1.1435426455853057,1.0910845196104133
2024-02-15 06:00:00+00:00,0.7308581528541203,0.7063774162393872,1.1421408241831499,1.0871645109061605
2024-02-15 07:00:00+00:00,0.7292809113039795,0.7059604075380955,1.136858045100896,1.0856279513084286
2024-02-15 08:00:00+00:00,0.7289198192596472,0.7094145664373336,1.1321896779916727,1.0852856570752785
2024-02-15 09:00:00+00:00,0.7295223111972086,0.7098076171989042,1.1328326983172674,1.0863306057100623
2024-02-15 10:00:00+00:00,0.7298798281328456,0.7101047345101025,1.1339079091088482,1.0863466320555226
2024-02-15 11:00:00+00:00,0.7279109643907425,0.7125184689287636,1.1317590842661813,1.0879673378510148
2024-02-15 12:00:00+00:00,0.7280023926895298,0.7125433386755314,1.1320497062391932,1.0885904119946097
2024-02-15 13:00:00+00:00,0.7279253469739196,0.724947298849535,1.1115345574515354,1.0832413092626278
2024-02-15 14:00:00+00:00,0.7296529641101388,0.719750859865143,1.107808745825465,1.0551385965219855
2024-02-15 15:00:00+00:00,0.7422914118929778,0.7259179091552976,1.1409734644538065,1.0858963300551217
2024-02-15 16:00:00+00:00,0.7349965411077658,0.7167155932990024,1.1181043003773636,1.0733004476382377
2024-02-15 17:00:00+00:00,0.7366824635954852,0.7189628849616924,1.1138547932539533,1.073852067130948
2024-02-15 18:00:00+00:00,0.7373975341214958,0.718884574858351,1.1176217069641263,1.0732684652503093
2024-02-15 19:00:00+00:00,0.7369445228764424,0.7186034162415317,1.1165847738443744,1.0741750253735434
2024-02-15 20:00:00+00:00,0.7380883089759805,0.718989613196943,1.1163197818293027,1.075926436618868
